"ean","productid","name","shortdescription","longdescription","brand","active","created_at","updated_at"
"5901477128073","3841","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128080","3842","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128097","3837","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128103","3838","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128127","3831","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128158","1831","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477128165","4008","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128172","4023","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128202","1711","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477128219","2797","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128226","4134","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128233","1489","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477128240","2029","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477128257","2041","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477128264","2102","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477128271","2103","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477128288","3915","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128295","2222","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477128301","2173","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477128318","2157","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477128325","2158","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477128332","2159","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477128349","1437","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477128356","1432","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477128363","2219","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477128370","2217","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477128387","2223","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477128417","2221","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477128424","2380","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477128431","2381","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477128448","2382","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477128455","1251","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477128462","2778","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128479","2780","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128486","990","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477128493","2100","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477128530","4597","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477128547","4004","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128554","4005","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128561","4036","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128578","4054","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128585","4056","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128592","4093","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128608","4094","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128615","4097","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128622","4098","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128639","4100","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128653","4106","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128660","4107","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128677","4108","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128684","4111","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128691","4112","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128707","4115","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128714","4117","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128721","4121","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128738","4122","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128745","3259","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128752","3260","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128769","3253","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128776","2425","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477128783","2424","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477128790","3144","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128806","3142","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128813","3127","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128820","1865","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477128844","3663","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128851","3664","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128868","3665","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477128875","2693","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477128882","42","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477128899","43","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477128905","44","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477128912","45","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477128929","46","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477128936","47","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477128943","48","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477128950","49","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477128967","50","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477128974","52","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477128981","51","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477128998","53","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477129001","54","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477129018","56","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477129025","57","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477129032","3136","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477129049","1808","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477129070","3889","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477129087","3890","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477129117","1252","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477129124","4210","Nome Indisponível","","","John Gardener","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129148","4217","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129155","4218","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129162","3295","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477129179","3998","Nome Indisponível","","","John Gardener","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477129186","3268","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477129193","3269","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477129209","4138","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477129216","2674","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477129223","2672","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477129230","2673","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477129247","2675","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477129254","1861","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477129261","2676","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477129278","2677","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477129285","2678","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477129292","2679","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477129308","988","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477129315","989","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477129322","993","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477129339","2085","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477129346","2698","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477129353","2246","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477129360","2346","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477129377","2348","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477129384","4224","Nome Indisponível","","","John Gardener","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129391","4225","Nome Indisponível","","","John Gardener","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129407","1416","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477129414","4222","Nome Indisponível","","","John Gardener","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129421","4223","Nome Indisponível","","","John Gardener","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129438","4221","Nome Indisponível","","","John Gardener","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129445","4579","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129452","4580","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129469","4581","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129476","4586","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129483","4587","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129490","4588","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129506","3570","Nome Indisponível","","","John Gardener","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477129513","4583","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129520","4584","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129537","4585","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129544","4589","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129551","4582","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129568","4590","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129575","4591","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129582","3918","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477129599","4158","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129605","4592","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129612","4128","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477129629","1152","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477129636","3525","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477129643","3526","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477129650","3527","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477129667","3528","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477129674","3529","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477129681","3530","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477129698","3531","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477129704","3532","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477129711","3533","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477129728","3534","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477129735","3535","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477129766","4593","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129773","4594","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129780","4595","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129797","4596","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129803","4606","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129810","4607","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129827","4601","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129834","4609","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129841","4600","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129858","4608","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129865","4598","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129872","4599","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477129889","4140","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477129902","3243","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477129926","1982","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477129957","2613","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477129964","1521","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477129971","3401","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477129988","2046","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477130007","4612","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477130014","2059","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477130021","2047","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477130038","3991","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477130045","2228","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477130380","183","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130397","184","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130403","185","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130410","186","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130427","188","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130434","189","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130441","190","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130458","191","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130465","192","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130472","193","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130489","194","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130496","195","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130502","196","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130519","197","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130526","198","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130533","199","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130540","200","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130557","201","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130564","202","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130571","203","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130588","204","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130595","205","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130601","206","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130618","207","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130625","58","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130632","59","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130649","60","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130656","61","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130663","62","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130670","63","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130687","64","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130694","65","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130700","66","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130717","67","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130724","68","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130731","69","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130748","70","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130755","71","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130762","72","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130779","73","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
"5901477130786","74","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:44.664927+00","2025-06-13 14:38:44.664927+00"
